,Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,SaleType,SaleCondition,area_qual,hood_qual,year_qual,basement,fullar_qual,garage_square,base_ground
402,1863,90,3,69.30579531442663,7939,1,3,3,0,4,0,20,1,2,2,5,7,5,2000,2000,3,1,12,13,1,23.0,3,4,2,0,3,3,2,820.0,5,0.0,348.0,1168.0,1,0,1,4,1168,1619,0,2787,2.0,0.0,4,2,6,2,3,8,6,2,4,3,2000.0,0,4.0,820.0,4,4,2,312,0,0,0,0,0,0,10,2009,8,4,1808,57,14000,0.0,55573,4672.0,2285340.0
403,1864,90,3,69.30579531442663,7976,1,3,3,0,4,0,20,1,2,2,5,7,5,2000,2000,3,1,12,13,1,23.0,3,4,2,0,3,3,2,820.0,5,0.0,348.0,1168.0,1,0,1,4,1168,1619,0,2787,2.0,0.0,4,2,6,2,3,8,6,2,4,3,2000.0,0,4.0,820.0,4,4,2,312,0,0,0,0,0,0,10,2009,8,4,1808,57,14000,0.0,55832,4672.0,2285340.0
404,1865,20,3,84.0,10933,1,3,3,0,4,0,5,2,2,0,2,9,5,2009,2009,3,1,12,13,3,242.0,0,4,2,0,3,1,2,1021.0,5,0.0,534.0,1555.0,1,0,1,4,1680,0,0,1680,1.0,0.0,1,1,1,1,0,8,6,1,2,1,2009.0,0,3.0,1138.0,4,4,2,185,24,0,0,0,0,0,7,2009,6,5,1078,99,18081,0.0,98397,4665.0,1715280.0
405,1866,20,3,65.0,10816,1,0,3,0,4,0,5,2,2,0,2,9,5,2008,2008,1,1,12,13,3,364.0,0,4,2,0,3,1,2,1104.0,5,0.0,616.0,1720.0,1,0,1,4,1720,0,0,1720,1.0,0.0,2,0,3,1,0,8,6,1,2,1,2008.0,1,3.0,846.0,4,4,2,208,104,0,0,0,0,0,11,2009,8,4,1144,99,18072,0.0,97344,5160.0,1898880.0
406,1867,20,3,71.0,9178,1,3,3,0,4,0,5,2,2,0,2,8,5,2008,2008,1,1,12,13,2,0.0,2,4,2,2,3,0,5,0.0,5,0.0,1468.0,1468.0,1,0,1,4,1468,0,0,1468,0.0,0.0,2,0,3,1,2,6,6,1,2,1,2008.0,1,3.0,904.0,4,4,2,192,142,0,0,0,0,0,6,2009,8,4,693,98,16064,2936.0,73424,4404.0,0.0
407,1868,20,3,77.0,11422,1,0,3,0,4,0,5,2,2,0,2,8,5,2007,2008,3,1,12,13,3,352.0,2,4,2,0,3,0,2,1359.0,5,0.0,479.0,1838.0,1,0,1,4,1838,0,0,1838,1.0,0.0,2,0,3,1,2,7,6,2,2,1,2007.0,1,2.0,524.0,4,4,2,154,222,0,0,0,0,0,4,2009,8,4,1302,98,16056,0.0,91376,3676.0,2497842.0
408,1869,20,3,64.0,6762,1,3,3,0,4,0,5,2,2,0,2,7,5,2007,2007,1,1,12,13,2,0.0,2,4,2,2,3,0,2,902.0,5,0.0,380.0,1282.0,1,0,1,4,1290,0,0,1290,1.0,0.0,2,0,2,1,2,6,6,1,2,1,2007.0,1,2.0,662.0,4,4,2,168,0,0,0,0,0,0,5,2009,8,4,394,97,14049,2564.0,47334,2564.0,1163580.0
409,1870,20,3,95.0,10324,1,0,3,0,0,0,5,2,2,0,2,8,5,2008,2008,1,1,12,13,1,140.0,2,4,2,2,3,0,2,872.0,5,0.0,382.0,1254.0,1,0,1,4,1254,0,0,1254,1.0,0.0,2,0,2,1,2,5,6,0,2,1,2008.0,1,3.0,810.0,4,4,2,168,92,0,0,0,0,0,3,2009,8,4,348,98,16064,2508.0,82592,3762.0,1093488.0
410,1871,20,3,78.0,11645,1,3,3,0,4,0,5,2,2,0,2,8,5,2005,2006,1,1,12,13,3,76.0,2,4,2,0,3,1,2,24.0,5,0.0,1474.0,1498.0,1,0,1,4,1498,0,0,1498,0.0,0.0,2,0,3,1,2,7,6,1,2,1,2005.0,0,3.0,844.0,4,4,2,144,98,0,0,0,0,0,3,2009,8,4,753,98,16040,0.0,93160,4494.0,35952.0
411,1872,60,3,79.0,11646,1,0,3,0,4,0,5,2,2,0,5,6,5,2005,2006,1,1,12,13,2,0.0,2,4,2,2,3,0,5,0.0,5,0.0,704.0,704.0,1,0,1,4,704,718,0,1422,0.0,0.0,2,1,3,1,2,7,6,1,2,1,2005.0,0,2.0,440.0,4,4,2,36,28,0,0,0,0,0,7,2009,8,4,616,96,12030,1408.0,69876,1408.0,0.0
412,1873,60,3,69.30579531442663,16698,1,0,1,0,1,1,4,2,2,0,5,7,5,1992,1993,1,1,12,13,2,0.0,2,4,2,2,3,0,2,800.0,5,0.0,649.0,1449.0,1,2,1,4,944,815,0,1759,1.0,0.0,2,1,3,1,2,7,6,1,4,1,1992.0,2,2.0,525.0,4,4,2,150,193,0,0,0,0,0,6,2009,8,4,1192,92,13944,2898.0,116886,2898.0,1407200.0
413,1874,20,3,65.0,9757,1,3,2,0,4,1,5,2,2,0,2,5,7,1994,1994,1,1,12,13,2,0.0,3,2,2,3,3,3,0,755.0,5,0.0,235.0,990.0,1,0,1,4,990,0,0,990,1.0,0.0,1,0,3,1,3,5,6,0,2,1,1995.0,1,1.0,440.0,4,4,2,66,0,0,0,92,0,0,10,2009,8,4,2077,95,9970,2970.0,48785,990.0,747450.0
414,1875,20,3,65.0,14753,1,1,2,0,4,0,5,4,2,0,2,7,5,1998,1998,1,1,12,13,2,0.0,3,4,2,2,3,2,2,950.0,5,0.0,513.0,1463.0,1,0,1,4,1463,0,0,1463,1.0,0.0,2,0,3,1,3,5,6,0,2,1,1998.0,0,2.0,539.0,4,4,2,0,81,0,0,0,0,0,12,2009,8,4,685,97,13986,2926.0,103271,2926.0,1389850.0
415,1876,60,3,70.0,8750,1,3,3,0,4,0,5,2,2,0,5,6,5,1998,1998,1,1,12,13,1,120.0,3,4,2,2,3,3,2,606.0,5,0.0,322.0,928.0,1,0,1,4,928,844,0,1772,1.0,0.0,2,1,3,1,3,7,6,1,4,1,1998.0,1,2.0,492.0,4,4,2,150,96,0,0,0,0,0,4,2009,8,4,1210,96,11988,1856.0,52500,1856.0,1073832.0
416,1877,20,3,65.0,10739,1,0,3,0,4,0,5,2,2,0,2,7,5,2002,2001,1,1,12,13,1,68.0,2,4,2,2,3,3,2,1259.0,5,0.0,172.0,1431.0,1,0,1,4,1444,0,0,1444,1.0,0.0,2,0,3,1,2,6,6,0,2,1,2002.0,1,2.0,577.0,4,4,2,144,40,0,0,0,0,0,4,2009,8,4,659,97,14014,2862.0,75173,2862.0,1817996.0
417,1878,20,3,75.0,11166,1,3,3,0,4,0,5,2,2,0,2,7,5,2001,2001,1,1,12,13,1,180.0,2,4,2,2,3,2,2,24.0,5,0.0,1468.0,1492.0,1,0,1,4,1492,0,0,1492,0.0,0.0,2,0,3,1,2,6,6,1,4,1,2001.0,1,2.0,608.0,4,4,2,0,114,0,0,168,0,0,7,2009,8,3,740,97,14007,2984.0,78162,2984.0,35808.0
418,1879,20,3,69.30579531442663,16269,1,0,3,0,1,0,5,2,2,0,2,5,5,1978,1978,1,1,8,8,1,76.0,3,4,0,2,3,0,2,625.0,5,0.0,282.0,907.0,1,4,1,4,907,0,0,907,0.0,0.0,1,0,3,1,3,5,6,0,2,1,1978.0,2,1.0,343.0,4,4,2,72,0,0,0,0,0,0,7,2009,8,4,1999,95,9890,1814.0,81345,907.0,566875.0
419,1880,20,3,76.0,6950,1,0,3,0,4,0,5,2,2,0,2,5,7,1979,1979,1,1,6,6,1,40.0,3,4,1,3,3,3,0,710.0,1,72.0,132.0,914.0,1,4,1,4,914,0,0,914,1.0,0.0,1,0,2,1,3,5,6,0,2,1,1979.0,2,2.0,444.0,4,4,2,0,0,0,0,0,0,0,10,2009,8,4,2008,95,9895,2742.0,34750,1828.0,648940.0
420,1881,20,3,90.0,11664,1,3,3,0,0,0,5,2,2,0,2,7,5,2002,2002,3,1,12,13,2,0.0,2,4,2,2,3,0,2,1234.0,5,0.0,335.0,1569.0,1,0,1,4,1611,0,0,1611,1.0,0.0,2,0,3,1,2,6,6,0,2,1,2002.0,1,3.0,1231.0,4,4,2,262,93,0,0,0,0,0,9,2009,8,4,947,97,14014,3138.0,81648,4707.0,1987974.0
421,1882,60,3,69.30579531442663,12334,1,0,3,0,4,0,5,2,2,0,5,8,5,2003,2003,1,1,12,13,1,198.0,2,4,2,2,3,0,5,0.0,5,0.0,1068.0,1068.0,1,0,1,4,1068,1116,0,2184,0.0,0.0,2,1,4,1,2,8,6,1,2,3,2003.0,1,2.0,570.0,4,4,2,192,132,0,0,0,0,0,6,2009,8,4,1590,98,16024,2136.0,98672,2136.0,0.0
422,1883,60,3,70.0,8749,1,3,3,0,4,0,5,2,2,0,5,7,5,2002,2002,1,1,12,13,2,102.20131215469613,2,4,2,2,3,3,5,0.0,5,0.0,840.0,840.0,1,0,1,4,840,885,0,1725,0.0,0.0,2,1,3,1,2,6,6,0,2,1,2002.0,1,2.0,550.0,4,4,2,0,48,0,0,0,0,0,11,2009,8,4,1150,97,14014,1680.0,61243,1680.0,0.0
423,1884,60,3,69.30579531442663,11250,1,3,3,0,0,0,5,2,2,0,5,7,5,2001,2001,1,1,12,13,2,0.0,2,4,2,2,3,3,5,0.0,5,0.0,944.0,944.0,1,0,1,4,944,926,0,1870,0.0,0.0,2,1,3,1,2,6,6,0,2,1,2001.0,1,2.0,608.0,4,4,2,256,43,0,0,0,0,0,5,2009,8,4,1338,97,14007,1888.0,78750,1888.0,0.0
424,1885,20,3,90.0,15750,1,3,3,0,3,0,5,1,2,0,2,8,5,1999,2000,1,1,12,13,1,260.0,2,4,2,2,3,1,2,1246.0,5,0.0,216.0,1462.0,1,0,1,4,1513,0,0,1513,1.0,0.0,2,0,2,1,2,5,6,1,4,1,1999.0,0,2.0,521.0,4,4,2,135,34,0,0,0,0,0,6,2009,8,4,785,98,15992,2924.0,126000,2924.0,1885198.0
425,1886,20,3,69.30579531442663,12782,1,3,3,0,4,0,5,2,2,0,2,8,5,2002,2003,3,1,6,6,1,164.0,2,4,2,0,3,1,2,1360.0,5,0.0,462.0,1822.0,1,0,1,4,1828,0,0,1828,1.0,0.0,2,0,3,1,2,7,6,1,2,1,2002.0,0,2.0,523.0,4,4,2,194,144,0,0,0,0,0,6,2009,8,4,1289,98,16016,0.0,102256,3644.0,2486080.0
426,1887,20,3,70.0,8750,1,3,3,0,4,0,5,2,2,0,2,7,5,1997,1998,1,1,12,13,1,209.0,2,4,2,2,3,0,2,1111.0,5,0.0,306.0,1417.0,1,0,1,4,1417,0,0,1417,1.0,0.0,2,0,3,1,2,7,6,1,4,1,1997.0,2,2.0,511.0,4,4,2,60,0,0,0,117,0,0,8,2009,8,4,609,97,13979,2834.0,61250,2834.0,1574287.0
427,1888,20,3,85.0,10200,1,3,3,0,4,0,5,2,2,0,2,8,5,2007,2007,1,1,12,13,1,180.0,2,4,2,2,3,0,2,1478.0,5,0.0,100.0,1578.0,1,0,1,4,1602,0,0,1602,1.0,0.0,2,0,3,1,2,7,6,1,2,1,2007.0,1,3.0,810.0,4,4,2,0,48,0,0,195,0,0,1,2009,8,4,931,98,16056,3156.0,81600,4734.0,2367756.0
428,1889,60,3,85.0,11069,1,3,3,0,0,0,5,2,2,0,5,6,5,2007,2007,1,1,12,13,2,0.0,2,4,2,2,3,3,5,0.0,5,0.0,608.0,608.0,1,0,1,4,608,788,0,1396,0.0,0.0,2,1,3,1,2,6,6,1,2,3,2007.0,0,2.0,440.0,4,4,2,100,36,0,0,0,0,0,7,2009,8,4,586,96,12042,1216.0,66414,1216.0,0.0
429,1890,20,3,80.0,10682,1,3,3,0,4,0,7,2,2,0,2,4,6,1960,1971,1,1,6,6,2,0.0,3,4,1,3,3,3,2,399.0,5,0.0,615.0,1014.0,1,4,1,4,1149,0,0,1149,1.0,0.0,1,0,3,1,3,7,2,0,2,0,1968.0,0,1.0,544.0,4,4,2,0,240,0,0,0,0,0,7,2009,8,4,199,109,7840,3042.0,42728,1014.0,458451.0
430,1891,180,4,35.0,3675,1,3,3,0,4,0,7,2,2,4,6,6,5,2005,2006,1,1,12,13,1,80.0,3,4,5,2,3,1,2,547.0,5,0.0,0.0,547.0,1,2,1,4,1072,0,0,1072,1.0,0.0,1,0,2,1,3,5,6,0,2,2,2005.0,0,2.0,525.0,4,4,2,0,28,0,0,0,0,0,4,2009,8,4,84,111,12030,1094.0,22050,1094.0,586384.0
431,1892,20,3,64.0,6410,1,3,1,0,4,1,7,2,2,0,2,4,5,1959,1959,1,1,0,0,2,0.0,3,4,1,3,3,3,3,332.0,4,243.0,301.0,876.0,1,4,1,0,876,0,0,876,0.0,0.0,1,0,3,1,3,5,6,0,2,5,1959.0,2,1.0,320.0,4,4,2,0,0,0,0,0,0,0,3,2009,8,4,1967,109,7836,2628.0,25640,876.0,290832.0
432,1893,20,3,70.0,11767,1,3,3,0,4,0,7,2,2,0,2,5,5,1950,1950,1,1,8,8,2,0.0,3,4,1,1,3,2,4,1078.0,5,0.0,0.0,1078.0,1,4,1,0,1368,0,0,1368,1.0,0.0,1,0,3,1,3,6,2,0,2,1,1950.0,1,1.0,195.0,4,4,2,0,41,211,0,0,0,900,6,2009,8,4,533,110,9750,1078.0,58835,1078.0,1474704.0
433,1894,90,3,65.0,10926,1,3,3,0,4,0,7,2,2,2,2,5,5,1959,1959,3,1,12,13,1,74.0,3,4,1,3,3,3,5,0.0,5,0.0,1678.0,1678.0,1,4,1,4,1678,0,0,1678,0.0,0.0,2,0,6,2,3,10,6,0,2,1,1978.1134057971014,2,0.0,0.0,4,4,2,0,0,0,0,0,0,0,8,2009,8,4,1072,110,9795,5034.0,54630,0.0,0.0
434,1895,20,3,70.0,11767,1,3,3,0,4,0,7,2,2,0,2,5,5,1956,1956,3,1,6,6,1,259.0,3,4,1,3,3,3,4,546.0,5,0.0,604.0,1150.0,1,0,1,4,1560,0,0,1560,0.0,0.0,1,0,2,1,3,7,2,1,4,1,1956.0,2,1.0,313.0,4,4,2,0,0,0,0,0,0,0,5,2009,8,4,854,110,9780,3450.0,58835,1150.0,851760.0
435,1896,50,3,45.0,8212,1,3,3,0,4,0,7,2,2,0,0,5,6,1941,1950,1,1,13,14,2,0.0,3,4,1,3,3,3,4,626.0,5,0.0,94.0,720.0,1,0,1,4,854,444,0,1298,0.0,0.0,1,0,3,1,3,6,6,2,2,5,1940.0,2,1.0,256.0,4,4,2,84,0,0,0,0,0,0,9,2009,8,4,408,110,9705,2160.0,41060,720.0,812548.0
436,1897,50,2,70.0,6300,1,3,3,0,0,0,18,2,2,0,0,5,4,1938,1950,1,1,8,8,1,88.0,3,4,2,3,0,3,3,832.0,5,0.0,0.0,832.0,1,4,1,4,832,436,0,1268,0.0,0.0,1,1,3,1,3,7,6,2,2,2,1938.0,2,1.0,250.0,4,4,2,0,0,55,0,0,0,0,7,2009,8,0,362,44,9690,2496.0,31500,832.0,1054976.0
437,1898,70,3,43.0,5707,1,3,0,0,4,0,18,1,2,0,5,6,6,1935,1950,1,1,13,14,2,0.0,3,4,0,3,3,3,5,0.0,5,0.0,583.0,583.0,1,2,1,1,647,595,0,1242,0.0,0.0,1,1,3,1,3,6,6,1,2,5,1926.0,2,1.0,180.0,1,4,2,329,96,0,0,0,0,0,3,2009,8,4,328,45,11610,1749.0,34242,583.0,0.0
438,1899,30,3,64.0,8574,1,3,3,0,4,0,6,2,2,0,2,6,8,1916,2000,1,1,11,12,2,0.0,2,4,0,3,3,3,5,0.0,5,0.0,816.0,816.0,1,0,1,4,1232,0,0,1232,0.0,0.0,1,0,3,1,2,6,6,1,2,5,1916.0,2,2.0,440.0,4,4,2,0,0,180,0,0,0,0,10,2009,8,4,316,102,11496,2448.0,51444,1632.0,0.0
439,1900,70,3,53.0,7155,1,3,3,0,4,0,6,2,2,0,5,7,8,1918,1990,2,1,13,14,2,0.0,3,4,0,3,0,2,5,0.0,5,0.0,600.0,600.0,1,0,1,4,628,600,0,1228,0.0,0.0,1,0,3,1,3,6,6,1,2,5,1918.0,2,1.0,215.0,1,4,2,0,113,0,0,195,0,0,5,2009,8,4,308,103,13426,1800.0,50085,600.0,0.0
440,1901,50,3,60.0,13680,1,3,1,0,4,1,6,2,2,0,0,5,6,1940,1950,1,1,13,14,2,0.0,3,4,1,3,3,3,0,728.0,5,0.0,112.0,840.0,1,0,1,4,840,727,0,1567,1.0,0.0,1,1,2,1,3,6,3,2,4,5,1961.0,2,2.0,440.0,4,4,2,0,21,150,0,0,0,0,2,2009,8,4,868,101,9700,2520.0,68400,1680.0,1140776.0
441,1902,20,3,80.0,14680,1,0,1,0,4,0,6,2,2,0,2,5,4,1960,1960,1,1,8,8,2,0.0,3,4,1,3,3,3,4,793.0,5,0.0,480.0,1273.0,1,0,1,4,1273,0,0,1273,0.0,0.0,1,0,2,1,3,5,6,0,2,1,1960.0,2,1.0,307.0,4,4,2,483,0,0,0,115,0,0,6,2009,8,4,369,101,9800,3819.0,73400,1273.0,1009489.0
442,1903,90,3,69.30579531442663,8145,1,0,1,0,0,0,6,2,2,2,4,7,6,1940,1950,1,1,13,14,2,0.0,3,4,0,3,3,3,3,246.0,5,0.0,674.0,920.0,1,0,1,4,1240,1240,0,2480,0.0,0.0,2,1,5,2,3,13,6,2,2,5,1940.0,2,2.0,400.0,4,4,2,0,0,57,0,0,0,0,7,2009,8,4,1722,103,13580,2760.0,57015,1840.0,610080.0
443,1904,20,3,70.0,9100,1,3,3,0,4,0,6,1,2,0,2,5,6,1954,1954,1,1,3,3,2,0.0,3,2,0,3,3,2,4,154.0,0,694.0,264.0,1112.0,1,0,1,4,1112,0,0,1112,1.0,0.0,1,0,2,1,3,6,6,1,2,1,1954.0,2,1.0,390.0,4,4,2,0,0,0,0,0,0,0,10,2009,8,3,140,101,9770,3336.0,45500,1112.0,171248.0
444,1905,20,3,90.0,13339,1,0,3,0,4,0,6,2,2,0,2,6,6,1960,1960,1,1,6,10,3,132.0,3,4,1,3,3,3,3,65.0,1,875.0,621.0,1561.0,1,4,1,4,1561,0,0,1561,1.0,0.0,2,0,3,1,3,6,6,1,2,1,1960.0,0,2.0,463.0,4,4,2,0,148,0,0,120,0,0,5,2009,8,4,857,102,11760,4683.0,80034,3122.0,101465.0
445,1906,50,3,78.0,15600,1,3,0,0,4,0,6,2,2,0,0,5,7,1949,2005,1,1,2,2,2,0.0,3,4,0,3,3,3,1,312.0,4,507.0,248.0,1067.0,2,1,0,4,986,537,0,1523,1.0,0.0,2,0,3,1,1,7,1,1,4,1,1949.0,2,1.0,295.0,4,4,2,0,0,81,0,0,0,0,10,2009,8,4,799,101,9745,3201.0,78000,1067.0,475176.0
446,1907,20,3,100.0,17500,1,3,0,0,0,1,6,3,2,0,2,6,5,1954,1954,1,1,6,6,3,420.0,3,4,2,3,3,0,3,784.0,1,435.0,91.0,1310.0,1,0,1,4,1906,0,0,1906,1.0,0.0,1,1,3,1,3,6,6,2,2,2,1954.0,2,2.0,576.0,4,4,2,0,201,0,0,0,0,0,1,2009,8,4,1370,102,11724,3930.0,105000,2620.0,1494304.0
447,1908,160,4,24.0,1733,1,3,3,0,4,0,1,2,2,3,5,6,6,1980,1980,1,1,8,8,2,0.0,3,4,1,3,3,3,5,0.0,5,0.0,516.0,516.0,1,4,1,4,516,516,0,1032,0.0,0.0,1,0,2,1,3,5,6,1,4,5,1980.0,2,2.0,452.0,4,4,2,279,0,0,0,0,0,0,5,2009,8,4,34,52,11880,1548.0,10398,1032.0,0.0
448,1909,160,4,24.0,1488,1,3,3,0,4,0,1,2,2,4,5,6,6,1980,1992,1,1,8,8,2,0.0,3,2,1,2,3,2,0,471.0,5,0.0,90.0,561.0,1,4,1,4,561,668,0,1229,1.0,0.0,1,1,2,1,2,5,6,1,4,1,1980.0,0,2.0,462.0,4,4,2,176,0,0,0,0,0,0,10,2009,8,4,312,52,11880,1122.0,8928,1122.0,578859.0
449,1910,160,4,24.0,1612,1,3,3,0,4,0,1,2,2,3,5,6,6,1980,1980,1,1,8,8,2,0.0,3,4,1,2,3,3,5,0.0,5,0.0,561.0,561.0,1,4,1,4,561,668,0,1229,0.0,0.0,1,1,2,1,3,5,6,1,4,1,1980.0,0,2.0,462.0,4,4,2,154,0,0,0,0,0,0,7,2009,8,4,312,52,11880,1122.0,9672,1122.0,0.0
450,1911,80,3,69.30579531442663,13607,1,0,3,0,4,0,6,2,2,0,7,6,6,1986,1986,1,1,12,13,1,242.0,3,2,1,3,3,3,0,454.0,5,0.0,118.0,572.0,1,2,1,4,1182,800,0,1982,1.0,0.0,2,1,3,1,3,6,6,1,4,3,1986.0,0,2.0,501.0,4,4,2,400,112,0,0,0,0,1500,4,2009,8,4,1454,102,11916,1716.0,81642,1144.0,899828.0
451,1912,20,3,69.30579531442663,17597,1,3,0,0,4,0,6,2,2,0,2,7,9,1971,2009,3,1,3,3,2,0.0,2,2,1,2,3,3,2,803.0,0,419.0,581.0,1803.0,1,4,1,4,2365,0,0,2365,1.0,0.0,2,0,3,1,0,7,2,2,2,1,1971.0,0,2.0,551.0,4,4,2,200,144,0,0,0,0,0,7,2009,8,4,1680,103,13797,3606.0,123179,3606.0,1899095.0
452,1913,70,4,50.0,8660,1,3,0,0,4,0,9,2,2,0,5,5,6,1900,1993,2,1,0,0,2,0.0,3,4,0,3,3,3,5,0.0,5,0.0,760.0,760.0,1,0,0,4,928,928,312,2168,0.0,0.0,2,0,5,1,2,11,6,0,2,5,1998.0,2,2.0,576.0,4,4,2,467,160,78,0,0,0,0,12,2009,8,4,1583,124,9500,2280.0,43300,1520.0,0.0
453,1914,30,0,60.0,10200,1,3,3,0,4,0,9,2,2,0,2,4,6,1925,1950,1,1,8,8,2,0.0,3,4,0,3,3,3,5,0.0,5,0.0,572.0,572.0,1,1,0,2,572,0,0,572,0.0,0.0,1,0,2,1,3,4,6,0,2,5,1940.0,2,1.0,200.0,4,4,0,0,0,72,0,0,0,0,5,2009,8,4,1863,123,7700,1716.0,40800,572.0,0.0
454,1915,120,4,44.0,3843,1,0,1,0,4,1,6,2,2,4,2,8,5,2007,2008,3,1,5,5,3,174.0,0,4,2,0,3,1,2,1476.0,5,0.0,120.0,1596.0,1,0,1,4,1648,0,0,1648,1.0,1.0,2,0,2,1,0,5,6,1,2,1,2007.0,0,2.0,482.0,4,4,2,162,53,0,153,0,0,0,6,2009,6,5,1009,104,16056,0.0,30744,3192.0,2432448.0
455,1916,30,3,109.0,21780,0,3,3,0,4,0,9,2,2,0,2,2,4,1910,1950,1,1,13,14,2,0.0,1,1,1,3,3,3,5,0.0,5,0.0,0.0,0.0,1,4,0,0,810,0,0,810,0.0,0.0,1,0,1,1,3,4,2,0,2,5,1975.0,2,1.0,280.0,4,4,0,119,24,0,0,0,0,0,3,2009,3,4,1923,121,3820,0.0,43560,0.0,0.0
456,1917,60,3,75.0,10125,1,3,3,0,4,0,11,2,2,0,5,8,5,2000,2001,1,1,5,5,2,0.0,2,4,2,2,3,3,0,445.0,1,250.0,412.0,1107.0,1,0,1,4,1040,1012,0,2052,0.0,0.0,2,1,3,1,2,7,6,1,4,3,2000.0,0,3.0,642.0,4,4,2,210,91,0,0,0,0,0,5,2009,8,4,1514,11,16000,2214.0,81000,3321.0,913140.0
457,1918,85,3,75.0,9750,1,3,3,0,4,0,11,2,2,0,6,6,6,1977,1977,1,1,9,10,2,0.0,3,4,1,3,3,0,0,767.0,5,0.0,135.0,902.0,1,0,1,4,926,0,0,926,1.0,0.0,1,0,2,1,3,5,6,1,4,1,1977.0,2,1.0,351.0,4,4,2,319,0,0,0,0,0,0,4,2009,8,4,2019,9,11862,2706.0,58500,902.0,710242.0
458,1919,85,3,72.0,9360,1,3,0,0,4,0,11,2,2,0,6,6,7,1977,1977,1,1,9,10,2,0.0,3,4,1,2,3,0,2,841.0,3,116.0,0.0,957.0,1,4,1,4,1287,0,0,1287,1.0,0.0,1,1,2,1,3,5,6,2,1,1,1977.0,1,2.0,541.0,4,4,2,302,39,0,0,120,0,0,11,2009,8,4,389,9,11862,1914.0,56160,1914.0,1082367.0
459,1920,20,3,82.0,11070,1,3,3,0,4,0,11,2,2,0,2,5,5,1991,1991,1,1,6,6,2,0.0,3,4,2,2,3,3,1,55.0,5,0.0,1527.0,1582.0,1,4,1,4,1595,0,0,1595,1.0,0.0,2,0,2,1,3,5,6,0,2,5,1991.0,2,2.0,672.0,4,4,2,0,0,0,0,0,0,0,4,2009,0,0,918,8,9955,3164.0,55350,3164.0,87725.0
460,1921,20,3,113.0,13438,1,0,1,0,0,0,23,2,2,0,2,9,5,2008,2008,1,1,5,5,3,246.0,0,4,1,0,3,1,2,1758.0,5,0.0,432.0,2190.0,1,0,1,4,2036,0,0,2036,1.0,0.0,2,0,3,1,0,9,6,1,0,1,2008.0,0,3.0,780.0,4,4,2,90,154,0,0,0,0,0,7,2009,8,4,1501,74,18072,0.0,120942,6570.0,3579288.0
461,1922,20,3,79.0,14463,1,0,1,0,0,0,23,2,2,0,2,9,5,2008,2008,1,1,5,5,1,406.0,0,4,2,0,3,1,2,1115.0,5,0.0,526.0,1641.0,1,0,1,4,1641,0,0,1641,1.0,0.0,2,0,3,1,0,7,6,0,2,1,2008.0,0,3.0,885.0,4,4,2,0,95,0,0,0,0,0,1,2009,8,4,997,74,18072,0.0,130167,4923.0,1829715.0
462,1923,60,3,69.30579531442663,9839,1,0,3,0,1,0,23,2,2,0,5,6,8,1980,2006,1,1,8,8,2,0.0,3,2,2,2,3,3,0,462.0,5,0.0,250.0,712.0,1,0,1,4,1375,862,0,2237,0.0,0.0,2,1,3,1,2,7,6,1,4,3,1980.0,0,2.0,440.0,4,4,2,305,24,0,0,0,0,2500,2,2009,8,4,1619,71,11880,1424.0,59034,1424.0,1033494.0
463,1924,80,3,125.0,14419,1,0,3,0,0,0,23,2,2,0,7,7,5,1987,1989,3,1,9,10,1,310.0,3,4,2,2,3,1,2,904.0,0,624.0,117.0,1645.0,1,0,1,4,1479,0,0,1479,2.0,0.0,2,1,3,1,2,7,2,1,1,1,1987.0,0,2.0,578.0,4,4,2,224,238,0,0,0,0,0,7,2009,8,4,712,72,13909,3290.0,100933,3290.0,1337016.0
464,1925,60,3,75.0,9157,1,0,3,0,0,0,23,2,2,0,5,7,5,2003,2003,1,1,12,13,2,0.0,2,4,2,2,3,3,5,0.0,5,0.0,912.0,912.0,1,0,1,4,1072,942,0,2014,0.0,0.0,2,1,3,1,2,9,6,0,2,1,2003.0,0,2.0,486.0,4,4,2,124,114,0,0,0,0,0,2,2009,8,0,1481,72,14021,1824.0,64099,1824.0,0.0
